DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2005,112258.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2006,122204.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2007,122839.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2008,104356.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2009,86108.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2010,105981.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2011,102441.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2012,105324.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2013,112744.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2014,118365.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2015,126349.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2016,128812.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2017,135067.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2018,141184.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Spain,2019,143058.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2000,18285.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2001,18615.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2002,19608.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2003,20693.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2004,20987.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2005,21886.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2006,22840.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2007,23625.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2008,24061.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2009,23378.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2010,25395.0,b,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2011,28379.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2012,29405.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2013,30669.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2014,31068.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2015,31273.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2016,32754.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2017,33338.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2018,34834.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",Finland,2019,35504.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2000,228692.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2001,231405.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2002,239331.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2003,244883.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2004,258891.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2005,270940.5,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2006,281529.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2007,291869.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2008,295200.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2009,290867.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2010,294785.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2011,312121.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2012,321263.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2013,330661.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Million euro,General government,"Taxes on production and imports, revenue",France,2014,338980.0,,
