DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Spain,2009,53.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Spain,2010,60.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Spain,2011,69.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Spain,2012,89.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Spain,2013,100.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Spain,2014,104.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Spain,2015,102.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Spain,2016,102.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Spain,2017,101.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Spain,2018,99.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Spain,2019,97.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2002,42.6,,
