DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Netherlands,2009,11.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Netherlands,2010,11.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Netherlands,2011,11.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Netherlands,2012,10.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Netherlands,2013,11.2,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Netherlands,2014,11.5,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Netherlands,2015,11.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Netherlands,2016,11.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Netherlands,2017,11.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Netherlands,2018,11.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Netherlands,2019,12.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2001,13.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2002,13.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2003,13.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2004,13.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2005,14.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2006,14.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2007,14.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2008,14.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2009,12.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2010,13.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2011,13.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2012,13.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2013,13.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2014,14.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2015,14.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2016,14.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2017,14.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2018,15.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Taxes on production and imports, revenue",Portugal,2019,15.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2001,14.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2002,13.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2003,13.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2004,13.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2005,12.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2006,12.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2007,13.2,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2008,13.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2009,12.5,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2010,12.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2011,12.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2012,13.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2013,13.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2014,13.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2015,14.2,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2016,12.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2017,13.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2018,13.5,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Austria,2019,13.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2001,16.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2002,16.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2003,16.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2004,16.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2005,16.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2006,16.2,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2007,15.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2008,16.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2009,15.0,b,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2010,15.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2011,15.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2012,16.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2013,16.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2014,16.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2015,16.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2016,16.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2017,16.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2018,16.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Belgium,2019,15.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2001,11.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2002,10.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2003,10.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2004,10.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2005,10.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2006,11.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2007,11.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2008,12.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2009,11.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2010,10.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2011,11.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2012,11.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2013,11.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2014,11.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2015,12.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2016,12.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2017,12.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2018,12.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Germany,2019,12.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2001,8.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2002,9.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2003,8.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2004,8.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2005,9.2,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2006,8.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2007,8.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2008,8.2,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2009,8.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2010,8.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2011,9.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2012,11.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2013,10.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2014,9.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2015,9.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2016,9.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2017,9.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2018,10.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Greece,2019,9.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2001,9.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2002,10.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2003,9.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2004,10.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2005,10.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2006,11.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2007,12.5,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2008,10.2,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2009,9.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2010,9.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2011,9.2,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2012,9.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2013,10.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2014,10.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2015,9.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2016,9.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2017,10.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2018,10.5,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Spain,2019,10.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2001,18.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2002,18.2,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2003,17.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2004,17.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2005,16.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2006,16.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2007,17.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2008,16.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2009,15.4,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2010,14.7,b,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2011,15.2,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2012,14.9,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2013,15.5,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2014,15.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2015,15.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2016,15.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2017,15.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2018,15.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",Finland,2019,15.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",France,2001,12.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",France,2002,11.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",France,2003,11.0,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",France,2004,11.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",France,2005,11.3,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",France,2006,11.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",France,2007,11.7,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",France,2008,11.8,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",France,2009,10.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",France,2010,11.1,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",France,2011,11.6,,
ESTAT:GOV_10A_MAIN(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,"Current taxes on income, wealth, etc., revenue",France,2012,12.4,,
